name_file,name_model,target,version,date_add,true_negative,false_positive,false_negative,true_positive,accuracy,precision,recall,auc_roc,f1_score
random_forest_v1.0_bl_target_20P_30d,rf_pb_20P_30d,bl_target_20P_30d,v1.0,2024-08-03,1027,101,27,391,0.9172056921086675,0.7947154471544715,0.9354066985645934,0.9707934609250399,0.8593406593406593
XGB_v1.0_bl_target_20P_30d,Xv_pb_20P_30d,bl_target_20P_30d,v1.0,2024-08-03,1017,111,33,385,0.906856403622251,0.7762096774193549,0.9210526315789473,0.9658687943262411,0.8424507658643325
logistic_regression_v1.0_bl_target_25P_30d,lr_pb_25P_30d,bl_target_25P_30d,v1.0,2024-08-03,615,584,110,237,0.5510996119016818,0.28867235079171744,0.6829971181556196,0.6436391517426867,0.4058219178082192
random_forest_v1.0_bl_target_25P_30d,rf_pb_25P_30d,bl_target_25P_30d,v1.0,2024-08-03,1106,93,24,323,0.9243208279430789,0.7764423076923077,0.930835734870317,0.9704761172254496,0.8466579292267367
XGB_v1.0_bl_target_25P_30d,Xv_pb_25P_30d,bl_target_25P_30d,v1.0,2024-08-03,1094,105,26,321,0.9152652005174644,0.7535211267605634,0.9250720461095101,0.9666773223603723,0.8305304010349288
logistic_regression_v1.0_bl_target_10N_7d,lr_pb_10N_7d,bl_target_10N_7d,v1.0,2024-08-03,921,433,100,92,0.6552393272962483,0.17523809523809525,0.4791666666666667,0.5816023510585918,0.25662482566248257
random_forest_v1.0_bl_target_10N_7d,rf_pb_10N_7d,bl_target_10N_7d,v1.0,2024-08-03,1036,318,30,162,0.7749029754204398,0.3375,0.84375,0.8794832440915805,0.4821428571428572
XGB_v1.0_bl_target_10N_7d,Xv_pb_10N_7d,bl_target_10N_7d,v1.0,2024-08-03,1014,340,41,151,0.7535575679172057,0.3075356415478615,0.7864583333333334,0.8328563515509602,0.44216691068814057
logistic_regression_v1.0_bl_target_15N_7d,lr_pb_15N_7d,bl_target_15N_7d,v1.0,2024-08-03,990,458,41,57,0.6772315653298836,0.11067961165048544,0.5816326530612245,0.6567115796594881,0.18597063621533444
random_forest_v1.0_bl_target_15N_7d,rf_pb_15N_7d,bl_target_15N_7d,v1.0,2024-08-03,1084,364,18,80,0.7529107373868047,0.18018018018018017,0.8163265306122449,0.853492501973165,0.2952029520295203
XGB_v1.0_bl_target_15N_7d,Xv_pb_15N_7d,bl_target_15N_7d,v1.0,2024-08-03,1067,381,16,82,0.7432082794307892,0.1771058315334773,0.8367346938775511,0.843690100349532,0.2923351158645276
logistic_regression_v1.0_bl_target_20N_7d,lr_pb_20N_7d,bl_target_20N_7d,v1.0,2024-08-03,814,678,23,31,0.5465717981888745,0.04372355430183357,0.5740740740740741,0.6376849369476717,0.08125819134993446
random_forest_v1.0_bl_target_20N_7d,rf_pb_20N_7d,bl_target_20N_7d,v1.0,2024-08-03,1068,424,6,48,0.7218628719275549,0.1016949152542373,0.8888888888888888,0.8723624764174361,0.18250950570342206
XGB_v1.0_bl_target_20N_7d,Xv_pb_20N_7d,bl_target_20N_7d,v1.0,2024-08-03,1022,470,4,50,0.6934023285899095,0.09615384615384616,0.9259259259259259,0.8653559725945785,0.17421602787456447
logistic_regression_v1.0_bl_target_25N_7d,lr_pb_25N_7d,bl_target_25N_7d,v1.0,2024-08-03,828,690,14,14,0.5446313065976714,0.019886363636363636,0.5,0.5704874835309618,0.03825136612021858
random_forest_v1.0_bl_target_25N_7d,rf_pb_25N_7d,bl_target_25N_7d,v1.0,2024-08-03,1010,508,5,23,0.6681759379042691,0.04331450094161959,0.8214285714285714,0.8167584227366836,0.08228980322003578
XGB_v1.0_bl_target_25N_7d,Xv_pb_25N_7d,bl_target_25N_7d,v1.0,2024-08-03,1004,514,5,23,0.6642949547218628,0.04283054003724395,0.8214285714285714,0.79493694711086,0.08141592920353984
logistic_regression_v1.0_bl_target_10N_15d,lr_pb_10N_15d,bl_target_10N_15d,v1.0,2024-08-03,686,550,112,198,0.5717981888745148,0.2647058823529412,0.6387096774193548,0.6413665309531268,0.3742911153119093
random_forest_v1.0_bl_target_10N_15d,rf_pb_10N_15d,bl_target_10N_15d,v1.0,2024-08-03,1048,188,44,266,0.8499353169469599,0.5859030837004405,0.8580645161290322,0.9250730765215576,0.6963350785340314
XGB_v1.0_bl_target_10N_15d,Xv_pb_10N_15d,bl_target_10N_15d,v1.0,2024-08-03,1006,230,56,254,0.815006468305304,0.5247933884297521,0.8193548387096774,0.8933865747990396,0.6397984886649873
logistic_regression_v1.0_bl_target_15N_15d,lr_pb_15N_15d,bl_target_15N_15d,v1.0,2024-08-03,829,530,79,108,0.6060802069857697,0.16927899686520376,0.5775401069518716,0.6409124356144225,0.26181818181818184
random_forest_v1.0_bl_target_15N_15d,rf_pb_15N_15d,bl_target_15N_15d,v1.0,2024-08-03,1153,206,24,163,0.851228978007762,0.44173441734417346,0.8716577540106952,0.9153041911125277,0.5863309352517986
XGB_v1.0_bl_target_15N_15d,Xv_pb_15N_15d,bl_target_15N_15d,v1.0,2024-08-03,1131,228,29,158,0.833764553686934,0.40932642487046633,0.8449197860962567,0.896133127142087,0.5514834205933683
logistic_regression_v1.0_bl_target_20N_15d,lr_pb_20N_15d,bl_target_20N_15d,v1.0,2024-08-03,985,441,65,55,0.6727037516170763,0.11088709677419355,0.4583333333333333,0.6349696119682096,0.17857142857142855
random_forest_v1.0_bl_target_20N_15d,rf_pb_20N_15d,bl_target_20N_15d,v1.0,2024-08-03,1190,236,9,111,0.8415265200517464,0.31988472622478387,0.925,0.942531556802244,0.4753747323340471
XGB_v1.0_bl_target_20N_15d,Xv_pb_20N_15d,bl_target_20N_15d,v1.0,2024-08-03,1168,258,14,106,0.8240620957309185,0.29120879120879123,0.8833333333333333,0.9174964936886394,0.4380165289256199
logistic_regression_v1.0_bl_target_25N_15d,lr_pb_25N_15d,bl_target_25N_15d,v1.0,2024-08-03,844,625,17,60,0.5847347994825356,0.08759124087591241,0.7792207792207793,0.7304111817386154,0.15748031496062992
random_forest_v1.0_bl_target_25N_15d,rf_pb_25N_15d,bl_target_25N_15d,v1.0,2024-08-03,1246,223,9,68,0.8499353169469599,0.23367697594501718,0.8831168831168831,0.9330757737837384,0.3695652173913044
XGB_v1.0_bl_target_25N_15d,Xv_pb_25N_15d,bl_target_25N_15d,v1.0,2024-08-03,1198,271,12,65,0.8169469598965071,0.19345238095238096,0.8441558441558441,0.8943976377604698,0.314769975786925
logistic_regression_v1.0_bl_target_10N_30d,lr_pb_10N_30d,bl_target_10N_30d,v1.0,2024-08-03,697,427,222,200,0.5802069857697283,0.3189792663476874,0.47393364928909953,0.5745644364237406,0.38131553860819833
random_forest_v1.0_bl_target_10N_30d,rf_pb_10N_30d,bl_target_10N_30d,v1.0,2024-08-03,1016,108,34,388,0.908150064683053,0.782258064516129,0.919431279620853,0.9697076706414127,0.8453159041394335
XGB_v1.0_bl_target_10N_30d,Xv_pb_10N_30d,bl_target_10N_30d,v1.0,2024-08-03,1007,117,45,377,0.8952134540750324,0.7631578947368421,0.8933649289099526,0.9560704828726113,0.8231441048034934
logistic_regression_v1.0_bl_target_15N_30d,lr_pb_15N_30d,bl_target_15N_30d,v1.0,2024-08-03,541,707,73,225,0.49547218628719275,0.24141630901287553,0.7550335570469798,0.6353817114093959,0.3658536585365854
random_forest_v1.0_bl_target_15N_30d,rf_pb_15N_30d,bl_target_15N_30d,v1.0,2024-08-03,1118,130,22,276,0.9016817593790427,0.6798029556650246,0.9261744966442953,0.9726273446911031,0.7840909090909091
XGB_v1.0_bl_target_15N_30d,Xv_pb_15N_30d,bl_target_15N_30d,v1.0,2024-08-03,1110,138,31,267,0.8906856403622251,0.6592592592592592,0.8959731543624161,0.9541790354500086,0.759601706970128
logistic_regression_v1.0_bl_target_20N_30d,lr_pb_20N_30d,bl_target_20N_30d,v1.0,2024-08-03,746,594,84,122,0.5614489003880984,0.17039106145251395,0.5922330097087378,0.6090530357919142,0.26464208242950105
random_forest_v1.0_bl_target_20N_30d,rf_pb_20N_30d,bl_target_20N_30d,v1.0,2024-08-03,1193,147,11,195,0.8978007761966365,0.5701754385964912,0.9466019417475728,0.9652314881901174,0.7116788321167884
XGB_v1.0_bl_target_20N_30d,Xv_pb_20N_30d,bl_target_20N_30d,v1.0,2024-08-03,1155,185,19,187,0.8680465717981889,0.5026881720430108,0.9077669902912622,0.9468971888132155,0.6470588235294118
logistic_regression_v1.0_bl_target_25N_30d,lr_pb_25N_30d,bl_target_25N_30d,v1.0,2024-08-03,806,595,50,95,0.5827943078913325,0.13768115942028986,0.6551724137931034,0.6727165325260283,0.22754491017964076
random_forest_v1.0_bl_target_25N_30d,rf_pb_25N_30d,bl_target_25N_30d,v1.0,2024-08-03,1234,167,6,139,0.8880983182406209,0.4542483660130719,0.9586206896551724,0.9659848876418321,0.6164079822616407
XGB_v1.0_bl_target_25N_30d,Xv_pb_25N_30d,bl_target_25N_30d,v1.0,2024-08-03,1182,219,6,139,0.8544631306597671,0.388268156424581,0.9586206896551724,0.9530680056117551,0.5526838966202784
